artist_name,track_uri,track_url,artist_uri,artist_url,track_name,album_uri,duration_ms_x,album_name,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms_y,time_signature,artist_pop,genres,track_pop,language,embed_code
Nandini Srikar,spotify:track:6U7K35NrdOzxUbh4nuuz7U,https://open.spotify.com/track/6U7K35NrdOzxUbh4nuuz7U,spotify:artist:3oinJWo0iD7MVnojA8R8WP,https://open.spotify.com/artist/3oinJWo0iD7MVnojA8R8WP,"Duaa (From ""Shanghai"")",spotify:album:5h2JZNs7g1Q7zua3ikDIKd,260138.0,Best Of Arijit Singh - Revisited,"Duaa (From ""Shanghai"")",0.554,0.578,5.0,-7.718,0.0,0.0379,0.536,5.53e-05,0.11,0.55,137.921,audio_features,6U7K35NrdOzxUbh4nuuz7U,spotify:track:6U7K35NrdOzxUbh4nuuz7U,https://api.spotify.com/v1/tracks/6U7K35NrdOzxUbh4nuuz7U,https://api.spotify.com/v1/audio-analysis/6U7K35NrdOzxUbh4nuuz7U,260139.0,4.0,53.0,"['filmi', 'modern bollywood']",35854.0,hindi,https://open.spotify.com/embed/track/6U7K35NrdOzxUbh4nuuz7U?utm_source=generator
Asim Azhar,spotify:track:6DefzsWqnwrFrmNVnJxWkS,https://open.spotify.com/track/6DefzsWqnwrFrmNVnJxWkS,spotify:artist:1ZChN8G1Y7CJ0TXbrvblwS,https://open.spotify.com/artist/1ZChN8G1Y7CJ0TXbrvblwS,Jo Tu Na Mila,spotify:album:4KSvSqPJwTo7qMxP4XyIaH,234037.0,Jo Tu Na Mila,Jo Tu Na Mila,0.508,0.507,0.0,-5.33,0.0,0.0384,0.0636,1.15e-05,0.359,0.218,159.68,audio_features,6DefzsWqnwrFrmNVnJxWkS,spotify:track:6DefzsWqnwrFrmNVnJxWkS,https://api.spotify.com/v1/tracks/6DefzsWqnwrFrmNVnJxWkS,https://api.spotify.com/v1/audio-analysis/6DefzsWqnwrFrmNVnJxWkS,234037.0,4.0,61.0,"['desi pop', 'modern bollywood', 'pakistani pop']",785563.0,hindi,https://open.spotify.com/embed/track/6DefzsWqnwrFrmNVnJxWkS?utm_source=generator
Mugen Rao,spotify:track:4beibTdsFNXHq7bosci34R,https://open.spotify.com/track/4beibTdsFNXHq7bosci34R,spotify:artist:521uA5nxi1L31JgK6yd2lA,https://open.spotify.com/artist/521uA5nxi1L31JgK6yd2lA,Pogiren,spotify:album:4azUeFq22FC9yoA6VkUKOv,243373.0,Pogiren,Pogiren,0.455,0.774,11.0,-7.744,0.0,0.0569,0.843,0.0,0.131,0.215,142.032,audio_features,4beibTdsFNXHq7bosci34R,spotify:track:4beibTdsFNXHq7bosci34R,https://api.spotify.com/v1/tracks/4beibTdsFNXHq7bosci34R,https://api.spotify.com/v1/audio-analysis/4beibTdsFNXHq7bosci34R,243373.0,4.0,51.0,"['desi hip hop', 'malaysian tamil pop', 'tamil pop']",474533.0,hindi,https://open.spotify.com/embed/track/4beibTdsFNXHq7bosci34R?utm_source=generator
Mithoon,spotify:track:2U0BLmYoSESYOdwMxW2yA9,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9,spotify:artist:09UmIX92EUH9hAK4bxvHx6,https://open.spotify.com/artist/09UmIX92EUH9hAK4bxvHx6,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",spotify:album:5SipVGOTd69oEJb3W84HYd,340671.0,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]","Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",0.285,0.238,5.0,-9.623,0.0,0.0375,0.663,9.23e-06,0.0793,0.213,179.918,audio_features,2U0BLmYoSESYOdwMxW2yA9,spotify:track:2U0BLmYoSESYOdwMxW2yA9,https://api.spotify.com/v1/tracks/2U0BLmYoSESYOdwMxW2yA9,https://api.spotify.com/v1/audio-analysis/2U0BLmYoSESYOdwMxW2yA9,340672.0,4.0,69.0,"['desi pop', 'filmi', 'modern bollywood']",746452.0,hindi,https://open.spotify.com/embed/track/2U0BLmYoSESYOdwMxW2yA9?utm_source=generator
Hindi Song,spotify:track:4k5cZR2KpVSwAxwKmXR1BS,https://open.spotify.com/track/4k5cZR2KpVSwAxwKmXR1BS,spotify:artist:6Xn85CR2fyCqvbSZCNbI8A,https://open.spotify.com/artist/6Xn85CR2fyCqvbSZCNbI8A,Genda Phool - Remix,spotify:album:4fsKIoNdAYyEzSGrqJTzXu,157948.0,Genda Phool (Remix),Genda Phool - Remix,0.962,0.484,10.0,-10.469,0.0,0.0937,0.00334,4.47e-06,0.288,0.748,116.987,audio_features,4k5cZR2KpVSwAxwKmXR1BS,spotify:track:4k5cZR2KpVSwAxwKmXR1BS,https://api.spotify.com/v1/tracks/4k5cZR2KpVSwAxwKmXR1BS,https://api.spotify.com/v1/audio-analysis/4k5cZR2KpVSwAxwKmXR1BS,157949.0,4.0,19.0,[],235346.0,hindi,https://open.spotify.com/embed/track/4k5cZR2KpVSwAxwKmXR1BS?utm_source=generator
Hindi Song,spotify:track:5ykidXeY3rOHstGkqYFlVA,https://open.spotify.com/track/5ykidXeY3rOHstGkqYFlVA,spotify:artist:6Xn85CR2fyCqvbSZCNbI8A,https://open.spotify.com/artist/6Xn85CR2fyCqvbSZCNbI8A,Munda Hasda - Remix,spotify:album:48WVqs0iqK8pWOp5uukSef,165688.0,Munda Hasda (Remix),Munda Hasda - Remix,0.614,0.939,8.0,-7.495,0.0,0.0297,0.0448,0.0828,0.0611,0.915,109.009,audio_features,5ykidXeY3rOHstGkqYFlVA,spotify:track:5ykidXeY3rOHstGkqYFlVA,https://api.spotify.com/v1/tracks/5ykidXeY3rOHstGkqYFlVA,https://api.spotify.com/v1/audio-analysis/5ykidXeY3rOHstGkqYFlVA,165688.0,4.0,19.0,[],8967453.0,hindi,https://open.spotify.com/embed/track/5ykidXeY3rOHstGkqYFlVA?utm_source=generator
Yash Narvekar,spotify:track:5cUGbudt0p8da9zLKJQ2w9,https://open.spotify.com/track/5cUGbudt0p8da9zLKJQ2w9,spotify:artist:4RlnRVxKm3jnUzOP4czbIK,https://open.spotify.com/artist/4RlnRVxKm3jnUzOP4czbIK,Tu Bole Main Bolun + Jab Tak - The Remix(Remix By Kryll),spotify:album:0FXBTLnk7VtcVfSXnczr1M,158153.0,The Remix - Amazon Prime Original Episode 2,Tu Bole Main Bolun + Jab Tak - The Remix(Remix By Kryll),0.679,0.812,7.0,-4.82,1.0,0.0576,0.0281,0.00159,0.109,0.404,126.064,audio_features,5cUGbudt0p8da9zLKJQ2w9,spotify:track:5cUGbudt0p8da9zLKJQ2w9,https://api.spotify.com/v1/tracks/5cUGbudt0p8da9zLKJQ2w9,https://api.spotify.com/v1/audio-analysis/5cUGbudt0p8da9zLKJQ2w9,158154.0,4.0,54.0,['modern bollywood'],3543.0,hindi,https://open.spotify.com/embed/track/5cUGbudt0p8da9zLKJQ2w9?utm_source=generator
Otilia,spotify:track:6jtAx68jIQDbCdzdgXOLED,https://open.spotify.com/track/6jtAx68jIQDbCdzdgXOLED,spotify:artist:6RQDTlies3nrNDJwXvbBZT,https://open.spotify.com/artist/6RQDTlies3nrNDJwXvbBZT,Bilionera - Rino Aqua & Md DJ Official Remix,spotify:album:5CxgF4EWuPnUg4Rfd6x8GL,214256.0,Bilionera,Bilionera - Rino Aqua & Md DJ Official Remix,0.806,0.662,3.0,-5.611,0.0,0.128,0.0102,9.62e-06,0.101,0.779,99.993,audio_features,6jtAx68jIQDbCdzdgXOLED,spotify:track:6jtAx68jIQDbCdzdgXOLED,https://api.spotify.com/v1/tracks/6jtAx68jIQDbCdzdgXOLED,https://api.spotify.com/v1/audio-analysis/6jtAx68jIQDbCdzdgXOLED,214256.0,4.0,53.0,['romanian pop'],34567453.0,hindi,https://open.spotify.com/embed/track/6jtAx68jIQDbCdzdgXOLED?utm_source=generator
Gurinder Seagal,spotify:track:2nqW35XEeEI4HI8bDTcXFU,https://open.spotify.com/track/2nqW35XEeEI4HI8bDTcXFU,spotify:artist:0liUJ2xG9JRPSrYGZALfgX,https://open.spotify.com/artist/0liUJ2xG9JRPSrYGZALfgX,Gf Bf,spotify:album:3lE4c8WktbvfVXOOq0EPtY,314491.0,Gf Bf,Gf Bf,0.776,0.499,7.0,-6.89,0.0,0.0521,0.246,5.91e-05,0.18,0.463,93.989,audio_features,2nqW35XEeEI4HI8bDTcXFU,spotify:track:2nqW35XEeEI4HI8bDTcXFU,https://api.spotify.com/v1/tracks/2nqW35XEeEI4HI8bDTcXFU,https://api.spotify.com/v1/audio-analysis/2nqW35XEeEI4HI8bDTcXFU,314491.0,4.0,43.0,[],684563.0,hindi,https://open.spotify.com/embed/track/2nqW35XEeEI4HI8bDTcXFU?utm_source=generator
Vishal Dadlani,spotify:track:0Zz7AEZfBKP2U7sO0WJKER,https://open.spotify.com/track/0Zz7AEZfBKP2U7sO0WJKER,spotify:artist:6CXEwIaXYfVJ84biCxqc9k,https://open.spotify.com/artist/6CXEwIaXYfVJ84biCxqc9k,Selfie Le Le Re,spotify:album:4nZOPP0atfJbBlkedLYi7t,297651.0,Bajrangi Bhaijaan,Selfie Le Le Re,0.725,0.938,11.0,-3.62,0.0,0.188,0.186,0.0,0.334,0.938,129.931,audio_features,0Zz7AEZfBKP2U7sO0WJKER,spotify:track:0Zz7AEZfBKP2U7sO0WJKER,https://api.spotify.com/v1/tracks/0Zz7AEZfBKP2U7sO0WJKER,https://api.spotify.com/v1/audio-analysis/0Zz7AEZfBKP2U7sO0WJKER,297651.0,4.0,76.0,"['desi pop', 'filmi', 'modern bollywood']",357568.0,hindi,https://open.spotify.com/embed/track/0Zz7AEZfBKP2U7sO0WJKER?utm_source=generator
Mohit Chauhan,spotify:track:1DUoaxHClMTqzTZCTcF61z,https://open.spotify.com/track/1DUoaxHClMTqzTZCTcF61z,spotify:artist:5GnnSrwNCGyfAU4zuIytiS,https://open.spotify.com/artist/5GnnSrwNCGyfAU4zuIytiS,Chicken Kuk-Doo-Koo,spotify:album:4nZOPP0atfJbBlkedLYi7t,343146.0,Bajrangi Bhaijaan,Chicken Kuk-Doo-Koo,0.505,0.82,9.0,-5.35,1.0,0.364,0.571,0.0,0.716,0.902,184.518,audio_features,1DUoaxHClMTqzTZCTcF61z,spotify:track:1DUoaxHClMTqzTZCTcF61z,https://api.spotify.com/v1/tracks/1DUoaxHClMTqzTZCTcF61z,https://api.spotify.com/v1/audio-analysis/1DUoaxHClMTqzTZCTcF61z,343147.0,3.0,75.0,"['desi pop', 'filmi', 'modern bollywood']",4578568.0,hindi,https://open.spotify.com/embed/track/1DUoaxHClMTqzTZCTcF61z?utm_source=generator
Mika Singh,spotify:track:1vmQPVE7vbgSZ12C8MlKX8,https://open.spotify.com/track/1vmQPVE7vbgSZ12C8MlKX8,spotify:artist:5T2I75UlGBcWd5nVyfmL13,https://open.spotify.com/artist/5T2I75UlGBcWd5nVyfmL13,Aaj Ki Party,spotify:album:4nZOPP0atfJbBlkedLYi7t,280593.0,Bajrangi Bhaijaan,Aaj Ki Party,0.556,0.926,10.0,-6.375,0.0,0.329,0.196,0.0,0.0451,0.707,102.009,audio_features,1vmQPVE7vbgSZ12C8MlKX8,spotify:track:1vmQPVE7vbgSZ12C8MlKX8,https://api.spotify.com/v1/tracks/1vmQPVE7vbgSZ12C8MlKX8,https://api.spotify.com/v1/audio-analysis/1vmQPVE7vbgSZ12C8MlKX8,280594.0,3.0,67.0,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",9686.0,hindi,https://open.spotify.com/embed/track/1vmQPVE7vbgSZ12C8MlKX8?utm_source=generator
Atif Aslam,spotify:track:3aaiAWCet6sbfOfLSn3g7i,https://open.spotify.com/track/3aaiAWCet6sbfOfLSn3g7i,spotify:artist:2oSONSC9zQ4UonDKnLqksx,https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx,Tu Chahiye,spotify:album:4nZOPP0atfJbBlkedLYi7t,272680.0,Bajrangi Bhaijaan,Tu Chahiye,0.565,0.744,7.0,-5.817,1.0,0.0446,0.403,0.0,0.0853,0.415,134.068,audio_features,3aaiAWCet6sbfOfLSn3g7i,spotify:track:3aaiAWCet6sbfOfLSn3g7i,https://api.spotify.com/v1/tracks/3aaiAWCet6sbfOfLSn3g7i,https://api.spotify.com/v1/audio-analysis/3aaiAWCet6sbfOfLSn3g7i,272680.0,4.0,78.0,"['classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",56875.0,hindi,https://open.spotify.com/embed/track/3aaiAWCet6sbfOfLSn3g7i?utm_source=generator
Jubin Nautiyal,spotify:track:6TGX01ExmdHyOG72fqUU3Q,https://open.spotify.com/track/6TGX01ExmdHyOG72fqUU3Q,spotify:artist:1tqysapcCh1lWEAc9dIFpa,https://open.spotify.com/artist/1tqysapcCh1lWEAc9dIFpa,Zindagi Kuch Toh Bata (Reprise),spotify:album:4nZOPP0atfJbBlkedLYi7t,258877.0,Bajrangi Bhaijaan,Zindagi Kuch Toh Bata (Reprise),0.528,0.615,5.0,-7.118,1.0,0.0372,0.491,0.000111,0.104,0.225,123.988,audio_features,6TGX01ExmdHyOG72fqUU3Q,spotify:track:6TGX01ExmdHyOG72fqUU3Q,https://api.spotify.com/v1/tracks/6TGX01ExmdHyOG72fqUU3Q,https://api.spotify.com/v1/audio-analysis/6TGX01ExmdHyOG72fqUU3Q,258879.0,4.0,78.0,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']",567856.0,hindi,https://open.spotify.com/embed/track/6TGX01ExmdHyOG72fqUU3Q?utm_source=generator
KK,spotify:track:7txLCGOXyDlDXTjtR1Sk4v,https://open.spotify.com/track/7txLCGOXyDlDXTjtR1Sk4v,spotify:artist:4fEkbug6kZzzJ8eYX6Kbbp,https://open.spotify.com/artist/4fEkbug6kZzzJ8eYX6Kbbp,Tu Jo Mila,spotify:album:4nZOPP0atfJbBlkedLYi7t,242864.0,Bajrangi Bhaijaan,Tu Jo Mila,0.576,0.591,0.0,-7.725,1.0,0.0332,0.795,6.85e-05,0.266,0.478,124.013,audio_features,7txLCGOXyDlDXTjtR1Sk4v,spotify:track:7txLCGOXyDlDXTjtR1Sk4v,https://api.spotify.com/v1/tracks/7txLCGOXyDlDXTjtR1Sk4v,https://api.spotify.com/v1/audio-analysis/7txLCGOXyDlDXTjtR1Sk4v,242864.0,4.0,76.0,"['desi pop', 'filmi', 'modern bollywood']",464543.0,hindi,https://open.spotify.com/embed/track/7txLCGOXyDlDXTjtR1Sk4v?utm_source=generator
Imran Aziz Mian,spotify:track:6uW0tsv1DhwY3NvduQho0z,https://open.spotify.com/track/6uW0tsv1DhwY3NvduQho0z,spotify:artist:62fVVCogqIVHXfIW89DH9d,https://open.spotify.com/artist/62fVVCogqIVHXfIW89DH9d,Bhar Do Jholi Meri (Reprise),spotify:album:4nZOPP0atfJbBlkedLYi7t,484916.0,Bajrangi Bhaijaan,Bhar Do Jholi Meri (Reprise),0.672,0.888,6.0,-5.705,0.0,0.124,0.306,0.0,0.187,0.887,110.027,audio_features,6uW0tsv1DhwY3NvduQho0z,spotify:track:6uW0tsv1DhwY3NvduQho0z,https://api.spotify.com/v1/tracks/6uW0tsv1DhwY3NvduQho0z,https://api.spotify.com/v1/audio-analysis/6uW0tsv1DhwY3NvduQho0z,484916.0,4.0,22.0,[],457685.0,hindi,https://open.spotify.com/embed/track/6uW0tsv1DhwY3NvduQho0z?utm_source=generator
Javed Ali,spotify:track:7bpd5E3dqChouEvpNKwile,https://open.spotify.com/track/7bpd5E3dqChouEvpNKwile,spotify:artist:4W91bbPB2CTSsHwt7eqNl7,https://open.spotify.com/artist/4W91bbPB2CTSsHwt7eqNl7,Tu Jo Mila (Dekhna Na Mud Ke),spotify:album:4nZOPP0atfJbBlkedLYi7t,249108.0,Bajrangi Bhaijaan,Tu Jo Mila (Dekhna Na Mud Ke),0.575,0.596,0.0,-7.755,1.0,0.0299,0.857,0.0111,0.263,0.381,124.952,audio_features,7bpd5E3dqChouEvpNKwile,spotify:track:7bpd5E3dqChouEvpNKwile,https://api.spotify.com/v1/tracks/7bpd5E3dqChouEvpNKwile,https://api.spotify.com/v1/audio-analysis/7bpd5E3dqChouEvpNKwile,249109.0,4.0,71.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",4645353.0,hindi,https://open.spotify.com/embed/track/7bpd5E3dqChouEvpNKwile?utm_source=generator
Rahat Fateh Ali Khan,spotify:track:62VUSRdvSo53fRsfveton5,https://open.spotify.com/track/62VUSRdvSo53fRsfveton5,spotify:artist:3OLGltG8UPIea8sA4w0yg0,https://open.spotify.com/artist/3OLGltG8UPIea8sA4w0yg0,Zindagi Kuch Toh Bata,spotify:album:4nZOPP0atfJbBlkedLYi7t,262420.0,Bajrangi Bhaijaan,Zindagi Kuch Toh Bata,0.52,0.484,7.0,-8.399,1.0,0.0327,0.228,0.00143,0.15,0.421,124.136,audio_features,62VUSRdvSo53fRsfveton5,spotify:track:62VUSRdvSo53fRsfveton5,https://api.spotify.com/v1/tracks/62VUSRdvSo53fRsfveton5,https://api.spotify.com/v1/audio-analysis/62VUSRdvSo53fRsfveton5,262420.0,4.0,73.0,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",688574.0,hindi,https://open.spotify.com/embed/track/62VUSRdvSo53fRsfveton5?utm_source=generator
Papon,spotify:track:00bOo6r6YhVnxzDu4JhCWX,https://open.spotify.com/track/00bOo6r6YhVnxzDu4JhCWX,spotify:artist:2FPwX3Gh0w4Qr1v3zSTtcT,https://open.spotify.com/artist/2FPwX3Gh0w4Qr1v3zSTtcT,Tu Jo Mila (Reprise),spotify:album:4nZOPP0atfJbBlkedLYi7t,257831.0,Bajrangi Bhaijaan,Tu Jo Mila (Reprise),0.473,0.441,10.0,-9.205,1.0,0.0315,0.85,0.000159,0.116,0.265,122.017,audio_features,00bOo6r6YhVnxzDu4JhCWX,spotify:track:00bOo6r6YhVnxzDu4JhCWX,https://api.spotify.com/v1/tracks/00bOo6r6YhVnxzDu4JhCWX,https://api.spotify.com/v1/audio-analysis/00bOo6r6YhVnxzDu4JhCWX,257831.0,4.0,61.0,"['desi pop', 'filmi', 'indian folk', 'modern bollywood']",3453.0,hindi,https://open.spotify.com/embed/track/00bOo6r6YhVnxzDu4JhCWX?utm_source=generator
Adnan Sami,spotify:track:52qnHAlqWpo3kgEteAPjRf,https://open.spotify.com/track/52qnHAlqWpo3kgEteAPjRf,spotify:artist:0kJO65h553i1iGsZutBuqz,https://open.spotify.com/artist/0kJO65h553i1iGsZutBuqz,Bhar Do Jholi Meri,spotify:album:4nZOPP0atfJbBlkedLYi7t,499383.0,Bajrangi Bhaijaan,Bhar Do Jholi Meri,0.622,0.876,6.0,-5.952,0.0,0.12,0.232,0.0,0.144,0.796,110.019,audio_features,52qnHAlqWpo3kgEteAPjRf,spotify:track:52qnHAlqWpo3kgEteAPjRf,https://api.spotify.com/v1/tracks/52qnHAlqWpo3kgEteAPjRf,https://api.spotify.com/v1/audio-analysis/52qnHAlqWpo3kgEteAPjRf,499384.0,4.0,60.0,"['classic bollywood', 'classic pakistani pop', 'desi pop', 'filmi', 'modern bollywood']",3463474.0,hindi,https://open.spotify.com/embed/track/52qnHAlqWpo3kgEteAPjRf?utm_source=generator
Pritam,spotify:track:6FjbAnaPRPwiP3sciEYctO,https://open.spotify.com/track/6FjbAnaPRPwiP3sciEYctO,spotify:artist:1wRPtKGflJrBx9BmLsSwlU,https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU,Raabta,spotify:album:2DqQ34i4uuuZWTScsGIgHr,243578.0,Agent Vinod,Raabta,0.657,0.581,0.0,-8.108,1.0,0.0298,0.699,1.82e-05,0.116,0.323,118.037,audio_features,6FjbAnaPRPwiP3sciEYctO,spotify:track:6FjbAnaPRPwiP3sciEYctO,https://api.spotify.com/v1/tracks/6FjbAnaPRPwiP3sciEYctO,https://api.spotify.com/v1/audio-analysis/6FjbAnaPRPwiP3sciEYctO,243578.0,4.0,88.0,"['filmi', 'indian instrumental', 'modern bollywood']",233464.0,hindi,https://open.spotify.com/embed/track/6FjbAnaPRPwiP3sciEYctO?utm_source=generator
Yash Narvekar,spotify:track:56gEEO1y5Yj0y2FthNIhLG,https://open.spotify.com/track/56gEEO1y5Yj0y2FthNIhLG,spotify:artist:4RlnRVxKm3jnUzOP4czbIK,https://open.spotify.com/artist/4RlnRVxKm3jnUzOP4czbIK,Muqabla,spotify:album:50FHINh9xisewZgfucGbVL,176125.0,Street Dancer 3D,Muqabla,0.804,0.913,0.0,-3.135,1.0,0.0933,0.0248,2.84e-05,0.391,0.544,119.993,audio_features,56gEEO1y5Yj0y2FthNIhLG,spotify:track:56gEEO1y5Yj0y2FthNIhLG,https://api.spotify.com/v1/tracks/56gEEO1y5Yj0y2FthNIhLG,https://api.spotify.com/v1/audio-analysis/56gEEO1y5Yj0y2FthNIhLG,176125.0,4.0,54.0,['modern bollywood'],67065.0,hindi,https://open.spotify.com/embed/track/56gEEO1y5Yj0y2FthNIhLG?utm_source=generator
Badshah,spotify:track:2J6eJ4OtqTiKSQr3pIwxmD,https://open.spotify.com/track/2J6eJ4OtqTiKSQr3pIwxmD,spotify:artist:0y59o4v8uw5crbN9M3JiL1,https://open.spotify.com/artist/0y59o4v8uw5crbN9M3JiL1,Garmi (feat. Varun Dhawan),spotify:album:50FHINh9xisewZgfucGbVL,182738.0,Street Dancer 3D,Garmi (feat. Varun Dhawan),0.788,0.87,9.0,-5.217,1.0,0.177,0.123,1.43e-05,0.0692,0.884,109.974,audio_features,2J6eJ4OtqTiKSQr3pIwxmD,spotify:track:2J6eJ4OtqTiKSQr3pIwxmD,https://api.spotify.com/v1/tracks/2J6eJ4OtqTiKSQr3pIwxmD,https://api.spotify.com/v1/audio-analysis/2J6eJ4OtqTiKSQr3pIwxmD,182739.0,4.0,76.0,"['desi hip hop', 'desi pop', 'desi trap', 'modern bollywood']",59567.0,hindi,https://open.spotify.com/embed/track/2J6eJ4OtqTiKSQr3pIwxmD?utm_source=generator
Arijit Singh,spotify:track:18YDYRBEh6ZVNv4rPfKYg7,https://open.spotify.com/track/18YDYRBEh6ZVNv4rPfKYg7,spotify:artist:4YRxDV8wJFPHPTeXepOstw,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,Dua Karo,spotify:album:50FHINh9xisewZgfucGbVL,269381.0,Street Dancer 3D,Dua Karo,0.463,0.828,0.0,-4.605,0.0,0.0857,0.124,0.0,0.141,0.335,170.081,audio_features,18YDYRBEh6ZVNv4rPfKYg7,spotify:track:18YDYRBEh6ZVNv4rPfKYg7,https://api.spotify.com/v1/tracks/18YDYRBEh6ZVNv4rPfKYg7,https://api.spotify.com/v1/audio-analysis/18YDYRBEh6ZVNv4rPfKYg7,269382.0,4.0,89.0,"['desi pop', 'filmi', 'modern bollywood']",596655.0,hindi,https://open.spotify.com/embed/track/18YDYRBEh6ZVNv4rPfKYg7?utm_source=generator
Guru Randhawa,spotify:track:31d3tVd82tx2sjA2VQ3PMZ,https://open.spotify.com/track/31d3tVd82tx2sjA2VQ3PMZ,spotify:artist:5rQoBDKFnd1n6BkdbgVaRL,https://open.spotify.com/artist/5rQoBDKFnd1n6BkdbgVaRL,Lagdi Lahore Di,spotify:album:50FHINh9xisewZgfucGbVL,215368.0,Street Dancer 3D,Lagdi Lahore Di,0.786,0.797,6.0,-4.063,1.0,0.0414,0.233,0.0,0.0861,0.453,95.014,audio_features,31d3tVd82tx2sjA2VQ3PMZ,spotify:track:31d3tVd82tx2sjA2VQ3PMZ,https://api.spotify.com/v1/tracks/31d3tVd82tx2sjA2VQ3PMZ,https://api.spotify.com/v1/audio-analysis/31d3tVd82tx2sjA2VQ3PMZ,215368.0,4.0,71.0,"['desi hip hop', 'desi pop', 'modern bollywood']",325346.0,hindi,https://open.spotify.com/embed/track/31d3tVd82tx2sjA2VQ3PMZ?utm_source=generator
Garry Sandhu,spotify:track:54MirGxSzgVfD8iJR0MCsB,https://open.spotify.com/track/54MirGxSzgVfD8iJR0MCsB,spotify:artist:7M3xY5iHSzEtoL3FpqOD75,https://open.spotify.com/artist/7M3xY5iHSzEtoL3FpqOD75,Sip Sip 2.0,spotify:album:50FHINh9xisewZgfucGbVL,219970.0,Street Dancer 3D,Sip Sip 2.0,0.842,0.877,5.0,-2.134,0.0,0.177,0.114,0.000225,0.0824,0.506,93.991,audio_features,54MirGxSzgVfD8iJR0MCsB,spotify:track:54MirGxSzgVfD8iJR0MCsB,https://api.spotify.com/v1/tracks/54MirGxSzgVfD8iJR0MCsB,https://api.spotify.com/v1/audio-analysis/54MirGxSzgVfD8iJR0MCsB,219970.0,4.0,65.0,"['desi pop', 'punjabi pop']",967967.0,hindi,https://open.spotify.com/embed/track/54MirGxSzgVfD8iJR0MCsB?utm_source=generator
Divya Kumar,spotify:track:73h6xVH5BesEEZi80KlzUl,https://open.spotify.com/track/73h6xVH5BesEEZi80KlzUl,spotify:artist:0NErdIJtuKBjtxKmlqaWdj,https://open.spotify.com/artist/0NErdIJtuKBjtxKmlqaWdj,Gann Deva,spotify:album:50FHINh9xisewZgfucGbVL,241469.0,Street Dancer 3D,Gann Deva,0.535,0.709,5.0,-5.218,0.0,0.0503,0.13,0.0,0.115,0.446,126.863,audio_features,73h6xVH5BesEEZi80KlzUl,spotify:track:73h6xVH5BesEEZi80KlzUl,https://api.spotify.com/v1/tracks/73h6xVH5BesEEZi80KlzUl,https://api.spotify.com/v1/audio-analysis/73h6xVH5BesEEZi80KlzUl,241470.0,5.0,63.0,"['desi pop', 'filmi', 'indian folk', 'modern bollywood']",43645.0,hindi,https://open.spotify.com/embed/track/73h6xVH5BesEEZi80KlzUl?utm_source=generator
Neeti Mohan,spotify:track:13Lx0000yJvTxqVQPkFkux,https://open.spotify.com/track/13Lx0000yJvTxqVQPkFkux,spotify:artist:3ZxZ03fj3tXBZHZWzvaLSM,https://open.spotify.com/artist/3ZxZ03fj3tXBZHZWzvaLSM,Nachi Nachi,spotify:album:50FHINh9xisewZgfucGbVL,199751.0,Street Dancer 3D,Nachi Nachi,0.906,0.955,8.0,-1.485,1.0,0.0867,0.0336,0.0003,0.0444,0.824,128.002,audio_features,13Lx0000yJvTxqVQPkFkux,spotify:track:13Lx0000yJvTxqVQPkFkux,https://api.spotify.com/v1/tracks/13Lx0000yJvTxqVQPkFkux,https://api.spotify.com/v1/audio-analysis/13Lx0000yJvTxqVQPkFkux,199751.0,4.0,72.0,"['desi pop', 'filmi', 'modern bollywood']",9679674.0,hindi,https://open.spotify.com/embed/track/13Lx0000yJvTxqVQPkFkux?utm_source=generator
Gurinder Seagal,spotify:track:5NuffxzMfqxnpEdm82KwG5,https://open.spotify.com/track/5NuffxzMfqxnpEdm82KwG5,spotify:artist:0liUJ2xG9JRPSrYGZALfgX,https://open.spotify.com/artist/0liUJ2xG9JRPSrYGZALfgX,Pind,spotify:album:50FHINh9xisewZgfucGbVL,336385.0,Street Dancer 3D,Pind,0.556,0.419,3.0,-8.946,0.0,0.0312,0.858,0.0,0.316,0.237,122.073,audio_features,5NuffxzMfqxnpEdm82KwG5,spotify:track:5NuffxzMfqxnpEdm82KwG5,https://api.spotify.com/v1/tracks/5NuffxzMfqxnpEdm82KwG5,https://api.spotify.com/v1/audio-analysis/5NuffxzMfqxnpEdm82KwG5,336385.0,4.0,43.0,[],346549.0,hindi,https://open.spotify.com/embed/track/5NuffxzMfqxnpEdm82KwG5?utm_source=generator
