artist_name,track_uri,track_url,artist_uri,artist_url,track_name,album_uri,duration_ms_x,album_name,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms_y,time_signature,artist_pop,genres,track_pop,language
Maroon 5,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,spotify:artist:04gDigrS5kc9YWfZHwBETP,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,Girls Like You (feat. Cardi B) - Cardi B Version,spotify:album:1Li4rADxSxjT2g4xqUcMYh,235545.0,Red Pill Blues (Deluxe),Girls Like You (feat. Cardi B) - Cardi B Version,0.851,0.541,0.0,-6.825,1.0,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,7fa9MBXhVfQ8P8Df9OEbD8,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,235545.0,4.0,86.0,['pop'],834532342,english
The Weeknd,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,Blinding Lights,spotify:album:4yP0hdKOZPNshxUOjY0cZj,200040.0,After Hours,Blinding Lights,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,98.0,"['canadian contemporary r&b', 'canadian pop', 'pop']",1233252554,english
DaBaby,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,spotify:artist:4r63FhuTkUYltbVAg5TQnk,https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk,ROCKSTAR (feat. Roddy Ricch),spotify:album:623PL2MBg50Br5dLXC9E9e,181733.0,BLAME IT ON BABY,ROCKSTAR (feat. Roddy Ricch),0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,audio_features,7ytR5pFWmSjzHJIeQkgog4,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733.0,4.0,82.0,"['north carolina hip hop', 'rap', 'trap']",235634242,english
Trevor Daniel,spotify:track:2rRJrJEo19S2J82BDsQ3F7,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,spotify:artist:7uaIm6Pw7xplS8Dy06V6pT,https://open.spotify.com/artist/7uaIm6Pw7xplS8Dy06V6pT,Falling,spotify:album:1Hy76RlNvOHe6cpih1RxXq,159381.0,Nicotine,Falling,0.784,0.43,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.087,audio_features,2rRJrJEo19S2J82BDsQ3F7,spotify:track:2rRJrJEo19S2J82BDsQ3F7,https://api.spotify.com/v1/tracks/2rRJrJEo19S2J82BDsQ3F7,https://api.spotify.com/v1/audio-analysis/2rRJrJEo19S2J82BDsQ3F7,159382.0,4.0,68.0,"['melodic rap', 'pop', 'pop rap']",234215564,english
Doja Cat,spotify:track:78qd8dvwea0Gosb6Fe6j3k,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,Boss Bitch,spotify:album:4pmyFpGicLLIgNPc1TQXKc,134239.0,Boss Bitch,Boss Bitch,0.707,0.955,10.0,-4.593,0.0,0.222,0.127,0.0,0.202,0.575,125.989,audio_features,78qd8dvwea0Gosb6Fe6j3k,spotify:track:78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/tracks/78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,134240.0,4.0,87.0,"['dance pop', 'pop']",65345642,english
Surf Mesa,spotify:track:62aP9fBQKYKxi7PDXwcUAS,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,spotify:artist:1lmU3giNF3CSbkVSQmLpHQ,https://open.spotify.com/artist/1lmU3giNF3CSbkVSQmLpHQ,ily (i love you baby) (feat. Emilee),spotify:album:4MHHajvRTUHItDsvfdIC8B,176546.0,ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),0.674,0.774,11.0,-7.567,0.0,0.0892,0.0686,0.00188,0.393,0.33,112.05,audio_features,62aP9fBQKYKxi7PDXwcUAS,spotify:track:62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,176547.0,4.0,63.0,['tropical house'],673456331,english
Jack Harlow,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,spotify:artist:2LIk90788K0zvyj2JJVwkJ,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,WHATS POPPIN,spotify:album:7AaqMMiYMvnMB3RcS8u3EY,139741.0,Sweet Action,WHATS POPPIN,0.923,0.604,11.0,-6.671,0.0,0.245,0.017,0.0,0.272,0.826,145.062,audio_features,1jaTQ3nqY3oAAYyCTbIvnM,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/tracks/1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/audio-analysis/1jaTQ3nqY3oAAYyCTbIvnM,139741.0,4.0,81.0,"['deep underground hip hop', 'kentucky hip hop', 'pop', 'rap']",1553464543,english
Harry Styles,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,spotify:artist:6KImCVD70vtIoJWnq6nGn3,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,Adore You,spotify:album:7xV2TzoaVc0ycW7fwBwAml,207133.0,Fine Line,Adore You,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,audio_features,3jjujdWJ72nww5eGnfs2E7,spotify:track:3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/tracks/3jjujdWJ72nww5eGnfs2E7,https://api.spotify.com/v1/audio-analysis/3jjujdWJ72nww5eGnfs2E7,207133.0,4.0,90.0,['pop'],152464563,english
Dua Lipa,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,Don't Start Now,spotify:album:7fJJK56U9fHixgO0HQkhtI,183290.0,Future Nostalgia,Don't Start Now,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95,audio_features,3PfIrDoz19wz7qK7tYeu62,spotify:track:3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,https://api.spotify.com/v1/audio-analysis/3PfIrDoz19wz7qK7tYeu62,183290.0,4.0,88.0,"['dance pop', 'pop', 'uk pop']",34654345,english
Maroon 5,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,spotify:artist:04gDigrS5kc9YWfZHwBETP,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,Memories,spotify:album:3nR9B40hYLKLcR0Eph3Goc,189486.0,Memories,Memories,0.764,0.32,11.0,-7.209,1.0,0.0546,0.837,0.0,0.0822,0.575,91.019,audio_features,2b8fOow8UzyDFAE27YhOZM,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486.0,4.0,86.0,['pop'],346245623,english
Måneskin,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr,Beggin',spotify:album:2qJw6w5XwQO0PQlSWPu7Tw,211560.0,Chosen,Beggin',0.714,0.8,11.0,-4.808,0.0,0.0504,0.127,0.0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560.0,4.0,82.0,"['indie rock italiano', 'italian pop']",3245467454,english
Lil Nas X,spotify:track:27NovPIUIRrOZoCHxABJwK,https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq,INDUSTRY BABY (feat. Jack Harlow),spotify:album:622NFw5Yk0OReMJ2XWcXUh,212000.0,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),0.736,0.704,3.0,-7.409,0.0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,27NovPIUIRrOZoCHxABJwK,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000.0,4.0,81.0,"['lgbtq+ hip hop', 'pop']",624645435,english
Lizzo,spotify:track:6KgtcmCF9Ky68XC7ezxl3s,https://open.spotify.com/track/6KgtcmCF9Ky68XC7ezxl3s,spotify:artist:56oDRnqbIiwx4mymNEv7dS,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,Rumors (feat. Cardi B),spotify:album:7jMo8dhMIorHoLlzTisjJy,172832.0,Rumors (feat. Cardi B),Rumors (feat. Cardi B),0.827,0.731,4.0,-5.524,0.0,0.088,0.13,0.0,0.418,0.607,118.992,audio_features,6KgtcmCF9Ky68XC7ezxl3s,spotify:track:6KgtcmCF9Ky68XC7ezxl3s,https://api.spotify.com/v1/tracks/6KgtcmCF9Ky68XC7ezxl3s,https://api.spotify.com/v1/audio-analysis/6KgtcmCF9Ky68XC7ezxl3s,172833.0,4.0,80.0,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",745343536,english
Blxst,spotify:track:1dIWPXMX4kRHj6Dt2DStUQ,https://open.spotify.com/track/1dIWPXMX4kRHj6Dt2DStUQ,spotify:artist:4qXC0i02bSFstECuXP2ZpL,https://open.spotify.com/artist/4qXC0i02bSFstECuXP2ZpL,Chosen (feat. Ty Dolla $ign),spotify:album:7AwrgenNcTAJlJF3pKL0Qr,161684.0,No Love Lost (Deluxe),Chosen (feat. Ty Dolla $ign),0.571,0.767,2.0,-5.16,1.0,0.287,0.336,0.0,0.0809,0.605,93.421,audio_features,1dIWPXMX4kRHj6Dt2DStUQ,spotify:track:1dIWPXMX4kRHj6Dt2DStUQ,https://api.spotify.com/v1/tracks/1dIWPXMX4kRHj6Dt2DStUQ,https://api.spotify.com/v1/audio-analysis/1dIWPXMX4kRHj6Dt2DStUQ,161684.0,4.0,72.0,"['pop rap', 'westcoast flow']",346435345,english
BTS,spotify:track:0LThjFY2iTtNdd4wviwVV2,https://open.spotify.com/track/0LThjFY2iTtNdd4wviwVV2,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,Permission to Dance,spotify:album:1iLUfFVZF8bltkBkONumgG,187585.0,Butter / Permission to Dance,Permission to Dance,0.702,0.741,9.0,-5.33,1.0,0.0427,0.00544,0.0,0.337,0.646,124.925,audio_features,0LThjFY2iTtNdd4wviwVV2,spotify:track:0LThjFY2iTtNdd4wviwVV2,https://api.spotify.com/v1/tracks/0LThjFY2iTtNdd4wviwVV2,https://api.spotify.com/v1/audio-analysis/0LThjFY2iTtNdd4wviwVV2,187585.0,4.0,91.0,"['k-pop', 'k-pop boy group']",573267354,english
BTS,spotify:track:3VqeTFIvhxu3DIe4eZVzGq,https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX,Butter,spotify:album:2BDhPi2XCYujYxU6VM0QaD,164441.0,Butter,Butter,0.759,0.459,8.0,-5.187,1.0,0.0948,0.00323,0.0,0.0906,0.695,109.997,audio_features,3VqeTFIvhxu3DIe4eZVzGq,spotify:track:3VqeTFIvhxu3DIe4eZVzGq,https://api.spotify.com/v1/tracks/3VqeTFIvhxu3DIe4eZVzGq,https://api.spotify.com/v1/audio-analysis/3VqeTFIvhxu3DIe4eZVzGq,164442.0,4.0,91.0,"['k-pop', 'k-pop boy group']",2152346737,english
Masked Wolf,spotify:track:3Ofmpyhv5UAQ70mENzB277,https://open.spotify.com/track/3Ofmpyhv5UAQ70mENzB277,spotify:artist:1uU7g3DNSbsu0QjSEqZtEd,https://open.spotify.com/artist/1uU7g3DNSbsu0QjSEqZtEd,Astronaut In The Ocean,spotify:album:7vus4Q8r5DS2Dl1JClxEsA,132780.0,Astronaut In The Ocean,Astronaut In The Ocean,0.778,0.695,4.0,-6.865,0.0,0.0913,0.175,0.0,0.15,0.472,149.996,audio_features,3Ofmpyhv5UAQ70mENzB277,spotify:track:3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/tracks/3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/audio-analysis/3Ofmpyhv5UAQ70mENzB277,132780.0,4.0,68.0,['australian hip hop'],244326346,english
Lucifer Cast,spotify:track:57oieDnImp8UyezEamOZjb,https://open.spotify.com/track/57oieDnImp8UyezEamOZjb,spotify:artist:66BdiVdIoCkmjVxqQzDlJ0,https://open.spotify.com/artist/66BdiVdIoCkmjVxqQzDlJ0,"Another One Bites the Dust (feat. Tom Ellis, Aimee Garcia & Kevin Alejandro)",spotify:album:3jUUy4oT8oXQH4jfTMDRQv,132493.0,Lucifer: Season 5 - Bloody Celestial Karaoke Jam (Special Episode Soundtrack),"Another One Bites the Dust (feat. Tom Ellis, Aimee Garcia & Kevin Alejandro)",0.858,0.341,9.0,-12.1,1.0,0.31,0.0534,2.11e-05,0.128,0.681,112.747,audio_features,57oieDnImp8UyezEamOZjb,spotify:track:57oieDnImp8UyezEamOZjb,https://api.spotify.com/v1/tracks/57oieDnImp8UyezEamOZjb,https://api.spotify.com/v1/audio-analysis/57oieDnImp8UyezEamOZjb,132493.0,4.0,49.0,[],1734334452,english
Cartoon,spotify:track:4B2kkxg3wKSTZw5JPaUtzQ,https://open.spotify.com/track/4B2kkxg3wKSTZw5JPaUtzQ,spotify:artist:2sf28o6euxEDpYkG9dMtuM,https://open.spotify.com/artist/2sf28o6euxEDpYkG9dMtuM,On & On,spotify:album:0Lt1PzvVZoslDNI2Jsq6pW,207068.0,On & On,On & On,0.458,0.696,11.0,-4.742,1.0,0.0402,0.285,0.0,0.123,0.418,174.141,audio_features,4B2kkxg3wKSTZw5JPaUtzQ,spotify:track:4B2kkxg3wKSTZw5JPaUtzQ,https://api.spotify.com/v1/tracks/4B2kkxg3wKSTZw5JPaUtzQ,https://api.spotify.com/v1/audio-analysis/4B2kkxg3wKSTZw5JPaUtzQ,207069.0,4.0,63.0,['gaming edm'],234453737,english
Marshmello,spotify:track:3QNG9RhD93ypeMp3DUmkaO,https://open.spotify.com/track/3QNG9RhD93ypeMp3DUmkaO,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,Be Kind (with Halsey) [Surf Mesa Remix],spotify:album:7CqKURtW7U6VGfLkVKTF6z,174289.0,Be Kind (with Halsey) [Surf Mesa Remix],Be Kind (with Halsey) [Surf Mesa Remix],0.684,0.677,4.0,-5.398,1.0,0.0426,0.0305,0.0,0.093,0.494,113.12,audio_features,3QNG9RhD93ypeMp3DUmkaO,spotify:track:3QNG9RhD93ypeMp3DUmkaO,https://api.spotify.com/v1/tracks/3QNG9RhD93ypeMp3DUmkaO,https://api.spotify.com/v1/audio-analysis/3QNG9RhD93ypeMp3DUmkaO,174289.0,4.0,85.0,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",35755454,english
Marshmello,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,Spotlight,spotify:album:2oQFjuVpdWJWfjRXIKUKCn,177600.0,Spotlight,Spotlight,0.546,0.822,7.0,-4.483,1.0,0.151,0.0145,0.0,0.742,0.615,150.06,audio_features,6VrCmhRBFnuGKmtNfk4jDs,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,https://api.spotify.com/v1/tracks/6VrCmhRBFnuGKmtNfk4jDs,https://api.spotify.com/v1/audio-analysis/6VrCmhRBFnuGKmtNfk4jDs,177600.0,4.0,85.0,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",265644743,english
Marshmello,spotify:track:29Dvkvp7Wgd1VJdDvVJlvf,https://open.spotify.com/track/29Dvkvp7Wgd1VJdDvVJlvf,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,Crusade,spotify:album:5jlfz88EPcULVoVMxD171B,171428.0,Crusade,Crusade,0.618,0.98,9.0,-0.842,0.0,0.0777,0.0266,0.516,0.328,0.488,140.003,audio_features,29Dvkvp7Wgd1VJdDvVJlvf,spotify:track:29Dvkvp7Wgd1VJdDvVJlvf,https://api.spotify.com/v1/tracks/29Dvkvp7Wgd1VJdDvVJlvf,https://api.spotify.com/v1/audio-analysis/29Dvkvp7Wgd1VJdDvVJlvf,171429.0,4.0,85.0,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",356754543,english
5 Seconds of Summer,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,spotify:artist:5Rl15oVamLq7FbSb0NNBNy,https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy,Youngblood,spotify:album:2D0Hi3Jj6RFnpWDcSa0Otu,203417.0,Youngblood (Deluxe),Youngblood,0.596,0.854,7.0,-5.114,0.0,0.463,0.0169,0.0,0.124,0.152,120.274,audio_features,2iUXsYOEPhVqEBwsqP70rE,spotify:track:2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,203418.0,4.0,79.0,"['boy band', 'dance pop', 'pop', 'post-teen pop']",785656445,english
Post Malone,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,spotify:artist:246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,Sunflower - Spider-Man: Into the Spider-Verse,spotify:album:35s58BRTGAEWztPo9WqCIs,158040.0,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Sunflower - Spider-Man: Into the Spider-Verse,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040.0,4.0,89.0,"['dfw rap', 'melodic rap', 'rap']",3463634674,english
Shawn Mendes,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr,Señorita,spotify:album:0xzScN8P3hQAz3BT3YYX5w,190799.0,Shawn Mendes (Deluxe),Señorita,0.759,0.548,9.0,-6.049,0.0,0.029,0.0392,0.0,0.0828,0.749,116.967,audio_features,6v3KW9xbzN5yKLt9YKDYA2,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800.0,4.0,85.0,"['canadian pop', 'dance pop', 'pop', 'viral pop']",475654456,english
One Direction,spotify:track:2K87XMYnUMqLcX3zvtAF4G,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,https://open.spotify.com/artist/4AK6F7OLvEQ5QYCBNiQWHq,Drag Me Down,spotify:album:1gMxiQQSg5zeu4htBosASY,192120.0,Made In The A.M. (Deluxe Edition),Drag Me Down,0.73,0.703,0.0,-5.672,0.0,0.0369,0.109,0.0,0.0657,0.595,138.113,audio_features,2K87XMYnUMqLcX3zvtAF4G,spotify:track:2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G,192120.0,4.0,86.0,"['boy band', 'pop', 'post-teen pop', 'talent show']",457457457,english
DJ Snake,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,spotify:artist:540vIaP2JwjQb9dm3aArA4,https://open.spotify.com/artist/540vIaP2JwjQb9dm3aArA4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",spotify:album:0ZHyvPke0EcVt6rYA8Ins3,212500.0,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",0.842,0.801,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,4w8niZpiMy6qz1mntFA5uM,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500.0,4.0,78.0,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",3546744574,english
Deep Chills,spotify:track:6NLrBgDzIsp3qiOhz2Kpzo,https://open.spotify.com/track/6NLrBgDzIsp3qiOhz2Kpzo,spotify:artist:12rBrcOPP50qIan8ew4iTP,https://open.spotify.com/artist/12rBrcOPP50qIan8ew4iTP,Mykonos,spotify:album:6knoHfDEDjHtlUoDxH95ix,127333.0,Mykonos,Mykonos,0.671,0.89,8.0,-4.981,0.0,0.0371,0.038,0.914,0.215,0.317,124.011,audio_features,6NLrBgDzIsp3qiOhz2Kpzo,spotify:track:6NLrBgDzIsp3qiOhz2Kpzo,https://api.spotify.com/v1/tracks/6NLrBgDzIsp3qiOhz2Kpzo,https://api.spotify.com/v1/audio-analysis/6NLrBgDzIsp3qiOhz2Kpzo,127334.0,4.0,61.0,"['deep tropical house', 'new french touch', 'pop dance', 'pop edm', 'tropical house']",236578568,english
Deep Chills,spotify:track:5fJX0XsZwvAtiE5M6tUF1y,https://open.spotify.com/track/5fJX0XsZwvAtiE5M6tUF1y,spotify:artist:12rBrcOPP50qIan8ew4iTP,https://open.spotify.com/artist/12rBrcOPP50qIan8ew4iTP,Stay Yours,spotify:album:3sq82Kf5NOoIqFyL4eyYMi,128397.0,Stay Yours,Stay Yours,0.551,0.482,1.0,-6.404,1.0,0.242,0.652,0.0,0.18,0.628,200.116,audio_features,5fJX0XsZwvAtiE5M6tUF1y,spotify:track:5fJX0XsZwvAtiE5M6tUF1y,https://api.spotify.com/v1/tracks/5fJX0XsZwvAtiE5M6tUF1y,https://api.spotify.com/v1/audio-analysis/5fJX0XsZwvAtiE5M6tUF1y,128399.0,4.0,61.0,"['deep tropical house', 'new french touch', 'pop dance', 'pop edm', 'tropical house']",436756756,english
Survivor,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,https://open.spotify.com/track/2HHtWyy5CgaQbC7XSoOb0e,spotify:artist:26bcq2nyj5GB7uRr558iQg,https://open.spotify.com/artist/26bcq2nyj5GB7uRr558iQg,Eye of the Tiger,spotify:album:4PT9VulQaQP6XR1xBI2x1W,243773.0,Eye Of The Tiger,Eye of the Tiger,0.815,0.438,0.0,-14.522,0.0,0.0346,0.216,0.000466,0.0787,0.552,108.965,audio_features,2HHtWyy5CgaQbC7XSoOb0e,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/tracks/2HHtWyy5CgaQbC7XSoOb0e,https://api.spotify.com/v1/audio-analysis/2HHtWyy5CgaQbC7XSoOb0e,243773.0,4.0,69.0,"['album rock', 'hard rock', 'rock', 'soft rock']",332645644,english
Lost Frequencies,spotify:track:3uUuGVFu1V7jTQL60S1r8z,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,spotify:artist:7f5Zgnp2spUuuzKplmRkt7,https://open.spotify.com/artist/7f5Zgnp2spUuuzKplmRkt7,Where Are You Now,spotify:album:5YrOK7zze6egKg9a8WRcnD,148197.0,Where Are You Now,Where Are You Now,0.671,0.636,6.0,-8.117,0.0,0.103,0.515,0.000411,0.172,0.262,120.966,audio_features,3uUuGVFu1V7jTQL60S1r8z,spotify:track:3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/audio-analysis/3uUuGVFu1V7jTQL60S1r8z,148197.0,4.0,78.0,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",1354543633,english
Cartoon,spotify:track:5NmENli4oodYuWrI0vSGK4,https://open.spotify.com/track/5NmENli4oodYuWrI0vSGK4,spotify:artist:2sf28o6euxEDpYkG9dMtuM,https://open.spotify.com/artist/2sf28o6euxEDpYkG9dMtuM,Why We Lose,spotify:album:3RNJagqH7R68xyYoj2YwFR,197485.0,Why We Lose,Why We Lose,0.424,0.921,4.0,-3.174,0.0,0.0427,0.00118,0.00817,0.328,0.0973,174.986,audio_features,5NmENli4oodYuWrI0vSGK4,spotify:track:5NmENli4oodYuWrI0vSGK4,https://api.spotify.com/v1/tracks/5NmENli4oodYuWrI0vSGK4,https://api.spotify.com/v1/audio-analysis/5NmENli4oodYuWrI0vSGK4,197486.0,4.0,63.0,['gaming edm'],1534745645,english
